1745,1409.57
1746,1410.04
1747,1410.5
1748,1410.96
1749,1411.42
1750,1411.88
1751,1412.34
1752,1412.8
1753,1413.26
1754,1413.72
1755,1414.17
1756,1414.63
1757,1415.09
1758,1415.55
1759,1416.01
1760,1416.47
1761,1416.93
1762,1417.38
1763,1417.84
1764,1418.3
1765,1418.76
1766,1419.21
1767,1419.67
1768,1420.13
1769,1420.58
1770,1421.04
1771,1421.5
1772,1421.95
1773,1422.41
1774,1422.86
1775,1423.32
1776,1423.77
1777,1424.23
1778,1424.68
1779,1425.14
1780,1425.59
1781,1426.05
1782,1426.5
1783,1426.96
1784,1427.41
1785,1427.86
1786,1428.32
1787,1428.77
1788,1429.22
1789,1429.68
1790,1430.13
1791,1430.58
1792,1431.03
1793,1431.49
1794,1431.94
1795,1432.39
1796,1432.84
1797,1433.29
1798,1433.74
1799,1434.19
1800,1434.65
1801,1435.1
1802,1435.55
1803,1436
1804,1436.45
1805,1436.9
1806,1437.35
1807,1437.8
1808,1438.25
1809,1438.7
1810,1439.14
1811,1439.59
1812,1440.04
1813,1440.49
1814,1440.94
1815,1441.39
1816,1441.84
1817,1442.28
1818,1442.73
1819,1443.18
1820,1443.63
1821,1444.07
1822,1444.52
1823,1444.97
1824,1445.41
1825,1445.86
1826,1446.31
1827,1446.75
1828,1447.2
1829,1447.64
1830,1448.09
1831,1448.53
1832,1448.98
1833,1449.42
1834,1449.87
1835,1450.31
1836,1450.76
1837,1451.2
1838,1451.65
1839,1452.09
1840,1452.54
1841,1452.98
1842,1453.42
1843,1453.87
1844,1454.31
1845,1454.75
1846,1455.19
1847,1455.64
1848,1456.08
1849,1456.52
1850,1456.96
1851,1457.41
1852,1457.85
1853,1458.29
1854,1458.73
1855,1459.17
1856,1459.61
1857,1460.05
1858,1460.49
1859,1460.93
1860,1461.37
1861,1461.81
1862,1462.25
1863,1462.69
1864,1463.13
1865,1463.57
1866,1464.01
1867,1464.45
1868,1464.89
1869,1465.33
1870,1465.77
1871,1466.21
1872,1466.64
1873,1467.08
1874,1467.52
1875,1467.96
1876,1468.4
1877,1468.83
1878,1469.27
1879,1469.71
1880,1470.14
1881,1470.58
1882,1471.02
1883,1471.45
1884,1471.89
1885,1472.33
1886,1472.76
1887,1473.2
1888,1473.63
1889,1474.07
1890,1474.5
1891,1474.94
1892,1475.37
1893,1475.81
1894,1476.24
1895,1476.68
1896,1477.11
1897,1477.55
1898,1477.98
1899,1478.41
1900,1478.85
1901,1479.28
1902,1479.71
1903,1480.15
1904,1480.58
1905,1481.01
1906,1481.45
1907,1481.88
1908,1482.31
1909,1482.74
1910,1483.17
1911,1483.61
1912,1484.04
1913,1484.47
1914,1484.9
1915,1485.33
1916,1485.76
1917,1486.19
1918,1486.62
1919,1487.05
1920,1487.48
1921,1487.91
1922,1488.34
1923,1488.77
1924,1489.2
1925,1489.63
1926,1490.06
1927,1490.49
1928,1490.92
1929,1491.35
1930,1491.78
1931,1492.21
1932,1492.63
1933,1493.06
1934,1493.49
1935,1493.92
1936,1494.35
1937,1494.77
1938,1495.2
1939,1495.63
1940,1496.05
1941,1496.48
1942,1496.91
1943,1497.33
1944,1497.76
1945,1498.19
1946,1498.61
1947,1499.04
1948,1499.46
1949,1499.89
1950,1500.32
1951,1500.74
1952,1501.17
1953,1501.59
1954,1502.02
1955,1502.44
1956,1502.86
1957,1503.29
1958,1503.71
1959,1504.14
1960,1504.56
1961,1504.98
1962,1505.41
1963,1505.83
1964,1506.25
1965,1506.68
1966,1507.1
1967,1507.52
1968,1507.94
1969,1508.37
1970,1508.79
1971,1509.21
1972,1509.63
1973,1510.05
1974,1510.48
1975,1510.9
1976,1511.32
1977,1511.74
1978,1512.16
1979,1512.58
1980,1513
1981,1513.42
1982,1513.84
1983,1514.26
1984,1514.68
1985,1515.1
1986,1515.52
1987,1515.94
1988,1516.36
1989,1516.78
1990,1517.2
1991,1517.62
1992,1518.04
1993,1518.46
